,cldCvrAvg,cldCvrMax,cldCvrMin,country,dewPtAvg,dewPtMax,dewPtMin,feelsLikeAvg,feelsLikeMax,feelsLikeMin,postal_code,precip,relHumAvg,relHumMax,relHumMin,sfcPresAvg,sfcPresMax,sfcPresMin,snowfall,spcHumAvg,spcHumMax,spcHumMin,tempAvg,tempMax,tempMin,timestamp,wetBulbAvg,wetBulbMax,wetBulbMin,windSpdAvg,windSpdMax,windSpdMin,predicted,zips
20,63.0,90.0,4.0,us,26.3,32.3,15.1,28.2,35.5,19.9,20816,0.12,76.0,94.3,58.5,1003.0,1010.5,999.4,0.0,3.1,3.9,1.9,33.4,37.0,27.6,2014-02-15T00:00:00-05:00,31.1,33.6,24.3,6.3,11.6,0.7,5,11949
21,68.0,89.0,23.0,us,15.6,23.7,11.0,26.1,36.5,18.2,20816,0.0,56.3,79.2,43.7,1013.6,1018.2,1010.6,0.0,1.9,2.7,1.5,29.6,36.5,24.4,2014-02-16T00:00:00-05:00,26.0,31.0,21.3,3.5,7.0,0.7,5,11949
22,45.0,100.0,2.0,us,12.5,20.8,8.0,24.2,34.6,16.1,20816,0.0,53.9,77.0,34.4,1023.9,1028.1,1019.9,0.0,1.7,2.4,1.3,27.8,34.6,20.5,2014-02-17T00:00:00-05:00,24.3,29.1,18.2,3.3,5.3,0.8,5,11949
23,37.0,100.0,1.0,us,26.1,29.5,16.6,34.9,53.7,19.3,20816,0.05,66.7,95.6,31.1,1015.2,1020.4,1012.4,0.6,3.0,3.4,2.0,37.8,53.7,26.1,2014-02-18T00:00:00-05:00,33.8,43.9,25.5,3.9,6.7,0.7,5,11949
24,62.0,100.0,24.0,us,33.1,44.6,25.8,42.8,55.7,34.0,20816,0.08,66.2,96.6,36.1,1009.0,1016.2,1001.7,0.0,4.1,6.3,2.9,44.3,55.7,34.6,2014-02-19T00:00:00-05:00,39.9,50.0,31.8,4.0,7.6,1.1,5,11949
0,67.0,94.0,21.0,us,29.5,34.9,24.7,43.9,54.5,32.5,20816,0.0,59.0,85.5,29.9,1016.9,1020.8,1010.8,0.0,3.4,4.2,2.8,44.2,55.7,32.5,2014-02-20T00:00:00-05:00,38.8,45.3,31.1,2.2,6.2,0.2,5,11949
1,71.0,97.0,14.0,us,42.9,58.5,35.7,46.9,63.6,38.2,20816,0.08,84.9,95.6,71.9,1006.5,1011.7,1000.4,0.0,6.0,10.5,4.4,47.3,63.6,38.2,2014-02-21T00:00:00-05:00,45.1,60.4,37.6,2.8,8.6,0.3,5,11949
2,28.0,100.0,1.0,us,26.8,35.6,23.2,46.9,61.7,33.2,20816,0.0,50.4,93.5,23.0,1013.8,1016.0,1011.4,0.0,3.1,4.4,2.6,47.2,61.7,33.2,2014-02-22T00:00:00-05:00,40.3,49.2,31.2,3.2,6.7,0.4,5,11949
3,71.0,99.0,26.0,us,29.8,37.4,26.3,50.2,60.4,42.9,20816,0.0,44.7,72.9,31.6,1010.6,1013.1,1007.3,0.0,3.5,4.7,3.0,51.2,60.4,45.3,2014-02-23T00:00:00-05:00,43.1,48.8,39.3,3.8,6.0,1.3,5,11949
4,40.0,100.0,12.0,us,17.8,36.5,9.0,33.6,39.4,29.4,20816,0.01,45.4,83.3,25.1,1013.3,1017.7,1010.0,0.0,2.2,4.5,1.4,38.5,43.5,31.2,2014-02-24T00:00:00-05:00,33.1,40.4,26.7,7.1,11.8,2.2,5,11949
5,74.0,99.0,41.0,us,20.8,28.0,13.8,28.7,33.4,20.3,20816,0.05,68.8,90.6,49.6,1014.7,1017.6,1011.7,0.6,2.4,3.2,1.7,30.1,35.5,23.9,2014-02-25T00:00:00-05:00,27.3,31.9,22.0,2.0,4.4,0.4,5,11949
6,47.0,100.0,3.0,us,16.9,27.5,7.8,26.0,27.8,22.4,20816,0.04,63.3,93.9,38.5,1009.9,1013.3,1007.3,0.5,2.1,3.1,1.4,29.0,34.0,23.5,2014-02-26T00:00:00-05:00,26.0,29.5,21.9,3.5,7.7,0.4,5,11949
7,23.0,100.0,3.0,us,9.9,18.6,2.2,22.4,31.7,9.0,20816,0.0,48.2,68.5,27.3,1006.6,1017.0,1002.4,0.0,1.5,2.2,1.0,28.1,37.8,19.2,2014-02-27T00:00:00-05:00,24.1,31.5,16.3,6.2,11.0,0.9,5,11949
8,14.0,100.0,1.0,us,-3.6,2.0,-7.5,15.3,29.0,5.1,20816,0.0,35.7,47.5,21.1,1023.9,1027.3,1017.8,0.0,0.8,1.0,0.6,20.0,29.0,11.8,2014-02-28T00:00:00-05:00,16.7,24.5,9.6,3.5,8.4,0.6,5,11949
9,48.0,100.0,3.0,us,14.0,21.7,3.1,29.7,42.9,16.3,20816,0.0,51.5,76.0,35.1,1022.2,1025.6,1018.1,0.0,1.8,2.4,1.1,30.6,43.3,16.9,2014-03-01T00:00:00-05:00,26.3,36.1,15.4,1.9,4.7,0.3,5,11949
10,73.0,100.0,13.0,us,30.9,38.3,23.4,39.3,51.1,33.7,20816,0.1,72.5,96.9,46.9,1014.0,1018.2,1011.1,0.0,3.7,4.8,2.6,39.7,51.3,33.7,2014-03-02T00:00:00-05:00,36.4,43.5,31.1,1.7,5.2,0.2,5,11949
11,77.0,100.0,18.0,us,16.3,33.8,5.1,14.6,32.4,5.7,20816,0.44,81.8,97.5,53.1,1019.0,1025.0,1012.6,5.2,2.1,4.1,1.2,21.4,34.8,11.8,2014-03-03T00:00:00-05:00,20.3,34.4,10.5,5.4,8.3,1.9,5,11949
12,44.0,100.0,5.0,us,6.6,14.8,2.3,17.9,30.9,3.4,20816,0.0,57.9,78.8,34.7,1023.7,1026.8,1020.9,0.0,1.3,1.8,1.0,20.1,31.2,9.1,2014-03-04T00:00:00-05:00,17.3,26.3,8.1,1.8,4.9,0.4,5,11949
13,39.0,97.0,15.0,us,14.9,17.2,13.4,29.1,43.5,16.6,20816,0.0,55.7,86.4,29.0,1020.8,1026.2,1018.7,0.0,1.8,2.0,1.7,30.7,44.1,17.9,2014-03-05T00:00:00-05:00,26.7,36.5,17.0,2.5,4.8,0.8,5,11949
14,74.0,100.0,41.0,us,16.5,22.3,11.5,23.6,28.5,17.0,20816,0.0,60.5,73.3,53.6,1028.0,1031.2,1025.9,0.0,2.0,2.5,1.6,28.5,33.3,22.1,2014-03-06T00:00:00-05:00,25.2,29.2,19.7,4.4,5.9,2.9,5,11949
15,81.0,100.0,45.0,us,26.8,30.4,22.7,30.8,39.8,23.3,20816,0.0,72.8,82.2,60.9,1016.8,1025.4,1011.3,0.0,3.0,3.5,2.5,34.8,42.6,28.4,2014-03-07T00:00:00-05:00,31.9,37.9,26.7,4.5,6.2,3.0,5,11949
16,54.0,100.0,1.0,us,32.2,37.3,25.6,45.9,62.7,29.8,20816,0.0,60.6,86.5,36.7,1009.8,1011.3,1007.5,0.0,3.9,4.7,2.9,46.3,62.7,29.8,2014-03-08T00:00:00-05:00,40.4,51.1,28.6,2.9,5.9,1.0,5,11949
17,57.0,100.0,21.0,us,25.5,36.8,16.0,42.2,47.9,35.3,20816,0.0,48.9,69.5,27.6,1013.1,1016.3,1009.2,0.0,3.0,4.6,1.9,44.6,48.5,39.5,2014-03-09T00:00:00-05:00,38.5,43.0,33.7,5.0,8.3,1.0,5,11949
18,60.0,93.0,9.0,us,27.1,31.1,21.4,46.5,60.3,37.3,20816,0.0,46.9,61.5,29.6,1006.6,1013.4,1000.7,0.0,3.1,3.7,2.4,46.9,60.3,38.1,2014-03-10T00:00:00-04:00,39.7,48.5,33.1,3.0,7.3,0.7,5,11949
19,75.0,99.0,16.0,us,36.0,40.1,30.1,55.5,68.1,47.3,20816,0.0,48.4,59.0,33.9,1001.0,1002.9,999.1,0.0,4.5,5.3,3.5,55.6,68.1,47.3,2014-03-11T00:00:00-04:00,47.0,54.6,40.9,1.7,3.5,0.7,5,11949
20,77.0,100.0,35.0,us,41.3,57.0,22.1,50.1,66.7,25.1,20816,0.09,69.2,92.3,49.7,991.0,1000.9,980.0,0.0,5.9,10.1,2.5,51.4,66.7,34.6,2014-03-12T00:00:00-04:00,46.6,59.3,30.6,6.5,17.6,0.1,5,11949
21,15.0,52.0,1.0,us,6.2,19.4,-1.8,18.3,26.9,7.2,20816,0.0,41.1,60.1,27.4,1007.9,1018.6,995.1,0.0,1.3,2.3,0.9,27.7,32.6,19.5,2014-03-13T00:00:00-04:00,23.6,28.2,16.4,10.7,13.4,3.0,5,11949
22,57.0,99.0,10.0,us,15.4,22.5,8.1,39.1,58.5,24.6,20816,0.0,36.6,56.3,23.9,1016.0,1020.4,1009.1,0.0,1.9,2.5,1.4,41.3,58.5,24.6,2014-03-14T00:00:00-04:00,34.2,47.0,21.5,5.4,10.6,0.4,5,11949
23,55.0,100.0,15.0,us,24.9,35.7,19.6,54.6,64.8,46.6,20816,0.0,31.4,41.9,18.7,1008.6,1013.7,1006.2,0.0,2.9,4.4,2.3,55.4,64.8,48.6,2014-03-15T00:00:00-04:00,45.1,51.2,40.6,5.5,9.5,1.0,5,11949
24,60.0,98.0,3.0,us,25.3,31.1,19.6,37.2,47.1,22.9,20816,0.15,60.0,97.7,36.8,1016.4,1018.5,1013.4,1.4,2.9,3.6,2.2,39.4,47.1,28.5,2014-03-16T00:00:00-04:00,34.8,39.5,28.3,3.5,7.0,1.4,5,11949
0,84.0,100.0,45.0,us,24.0,27.7,21.1,22.0,29.3,15.6,20816,0.36,86.3,95.7,76.3,1013.9,1015.9,1012.1,4.8,2.7,3.2,2.4,27.6,30.4,24.3,2014-03-17T00:00:00-04:00,26.4,28.4,23.6,5.2,7.8,1.4,5,11949
1,96.0,100.0,66.0,us,24.0,27.5,19.5,32.2,38.9,25.5,20816,0.0,65.2,81.4,53.9,1017.8,1020.3,1014.5,0.0,2.7,3.1,2.2,34.6,40.9,29.3,2014-03-18T00:00:00-04:00,31.1,35.6,26.5,3.2,6.0,1.0,5,11949
2,70.0,100.0,10.0,us,34.4,40.3,28.0,36.4,40.7,30.6,20816,0.09,90.0,99.9,70.4,1015.6,1020.0,1008.1,0.0,4.2,5.2,3.2,37.1,40.7,32.7,2014-03-19T00:00:00-04:00,36.1,40.4,31.0,1.9,3.6,0.3,5,11949
3,31.0,100.0,7.0,us,32.6,41.7,23.1,45.9,54.4,38.1,20816,0.0,63.2,99.9,27.4,1008.7,1012.4,1005.9,0.0,4.0,5.6,2.6,47.6,56.6,39.7,2014-03-20T00:00:00-04:00,42.3,45.7,38.7,5.6,10.8,1.3,5,11949
4,59.0,100.0,3.0,us,33.4,40.2,25.8,45.0,51.7,39.1,20816,0.0,63.1,83.6,48.4,1013.6,1015.4,1012.7,0.0,4.0,5.2,2.9,45.4,52.3,39.1,2014-03-21T00:00:00-04:00,40.5,46.4,34.8,2.2,5.5,0.2,5,11949
5,65.0,97.0,19.0,us,34.4,37.8,30.0,52.0,70.1,38.8,20816,0.0,56.5,90.9,22.6,1009.0,1012.6,1006.6,0.0,4.2,4.8,3.5,52.4,70.1,38.8,2014-03-22T00:00:00-04:00,45.1,54.7,37.6,3.3,6.4,0.4,5,11949
6,72.0,100.0,21.0,us,25.4,30.8,11.7,39.5,48.5,28.1,20816,0.0,50.8,61.9,38.1,1014.4,1017.5,1011.7,0.0,2.9,3.6,1.6,42.6,49.7,34.7,2014-03-23T00:00:00-04:00,36.8,42.2,29.2,5.2,8.7,3.3,5,11949
7,19.0,55.0,1.0,us,9.8,14.4,7.6,26.9,38.4,16.3,20816,0.0,41.1,54.7,27.8,1019.8,1023.4,1017.0,0.0,1.5,1.8,1.3,31.2,38.9,22.4,2014-03-24T00:00:00-04:00,26.5,32.4,19.5,4.4,7.8,0.6,5,11949
8,85.0,98.0,57.0,us,26.6,32.3,15.3,29.4,31.0,27.9,20816,0.23,84.0,96.8,53.9,1012.1,1017.1,1007.4,0.7,3.1,3.8,1.9,31.3,33.9,28.0,2014-03-25T00:00:00-04:00,29.9,33.2,25.3,2.5,3.9,0.8,5,11949
9,37.0,100.0,2.0,us,16.2,29.1,8.8,23.1,28.5,18.5,20816,0.0,59.2,95.3,33.5,1015.5,1023.0,1009.4,0.0,2.0,3.4,1.4,30.1,34.7,26.8,2014-03-26T00:00:00-04:00,26.8,30.4,24.4,8.1,13.8,2.8,5,11949
10,38.0,100.0,4.0,us,17.8,27.0,11.8,33.0,47.6,17.3,20816,0.0,50.5,77.2,29.3,1023.8,1027.0,1019.9,0.0,2.1,3.0,1.6,35.6,50.3,21.2,2014-03-27T00:00:00-04:00,30.5,41.3,19.6,4.0,7.1,1.1,5,11949
11,84.0,99.0,56.0,us,42.2,52.4,26.8,50.5,65.3,38.2,20816,0.06,68.9,89.3,51.3,1014.6,1019.0,1011.3,0.0,6.0,8.3,3.0,52.4,65.3,41.2,2014-03-28T00:00:00-04:00,47.7,57.8,36.1,6.9,10.4,3.8,5,11949
12,82.0,100.0,56.0,us,54.5,57.7,51.8,55.9,61.4,51.6,20816,0.5,94.3,99.7,75.3,1008.8,1015.1,998.0,0.0,9.0,10.2,8.2,56.2,61.4,53.0,2014-03-29T00:00:00-04:00,55.2,57.7,52.3,3.0,5.7,0.3,5,11949
13,88.0,100.0,52.0,us,40.2,52.0,32.3,36.2,51.9,26.0,20816,1.06,94.9,99.1,81.0,1000.1,1006.4,996.4,0.0,5.4,8.3,3.9,41.6,53.1,33.0,2014-03-30T00:00:00-04:00,40.9,52.5,32.7,8.6,11.9,4.1,5,11949
14,20.0,67.0,7.0,us,32.1,36.1,30.1,48.1,64.6,33.4,20816,0.0,51.3,77.8,27.3,1011.5,1015.0,1006.1,0.0,3.8,4.5,3.5,50.9,64.6,39.3,2014-03-31T00:00:00-04:00,43.4,51.4,35.8,7.8,10.7,1.9,5,11949
15,42.0,88.0,13.0,us,33.6,40.2,29.5,52.5,66.0,38.6,20816,0.0,50.0,70.7,32.3,1014.9,1018.4,1010.6,0.0,4.0,5.2,3.4,52.5,66.0,38.6,2014-04-01T00:00:00-04:00,44.6,52.9,35.3,2.4,4.5,0.5,5,11949
16,66.0,94.0,19.0,us,42.8,45.5,39.7,53.1,66.3,41.2,20816,0.0,69.8,94.2,46.0,1014.3,1016.4,1012.0,0.0,5.8,6.4,5.1,53.2,66.3,41.2,2014-04-02T00:00:00-04:00,48.0,55.5,40.5,1.8,4.0,0.6,5,11949
17,77.0,96.0,43.0,us,46.2,48.2,44.5,58.3,66.5,51.1,20816,0.0,65.7,86.1,47.7,1014.0,1016.2,1010.3,0.0,6.5,7.1,6.2,58.3,66.5,51.1,2014-04-03T00:00:00-04:00,52.0,56.1,48.7,2.5,4.1,0.9,5,11949
18,71.0,100.0,17.0,us,44.2,49.7,39.1,52.1,58.8,45.1,20816,0.0,72.1,79.2,61.6,1007.7,1010.8,1002.2,0.0,6.2,7.6,5.0,53.0,58.8,47.5,2014-04-04T00:00:00-04:00,48.6,53.8,43.8,4.6,6.2,3.0,5,11949
19,41.0,95.0,13.0,us,35.1,48.6,27.5,48.7,53.4,42.8,20816,0.0,58.8,100.0,36.0,1010.4,1017.7,1002.9,0.0,4.5,7.3,3.1,50.7,55.7,45.3,2014-04-05T00:00:00-04:00,44.6,49.0,39.2,6.3,11.3,0.9,5,11949
20,21.0,76.0,2.0,us,23.4,27.4,19.2,47.5,60.2,34.3,20816,0.0,41.5,73.6,20.2,1018.9,1021.1,1016.0,0.0,2.6,3.1,2.2,48.0,60.2,34.3,2014-04-06T00:00:00-04:00,40.2,48.2,31.7,2.2,5.1,0.1,5,11949
21,86.0,98.0,18.0,us,39.5,49.1,24.0,44.1,49.5,36.9,20816,0.27,83.1,100.0,41.3,1010.8,1018.0,1001.0,0.0,5.3,7.4,2.7,45.0,49.5,39.4,2014-04-07T00:00:00-04:00,42.9,49.2,37.8,2.4,6.6,0.2,5,11949
22,57.0,100.0,15.0,us,45.4,54.0,37.4,55.0,62.8,48.3,20816,0.02,73.1,98.4,43.6,998.3,1002.2,994.7,0.0,6.6,8.9,4.7,55.3,62.8,49.3,2014-04-08T00:00:00-04:00,50.6,55.5,44.8,5.2,10.5,1.4,5,11949
23,37.0,65.0,10.0,us,34.2,38.7,28.2,53.4,65.0,40.2,20816,0.0,52.3,84.2,26.5,1005.8,1013.0,1001.5,0.0,4.2,5.0,3.2,53.6,65.0,41.3,2014-04-09T00:00:00-04:00,45.8,51.6,39.3,4.8,11.3,1.4,5,11949
24,17.0,59.0,2.0,us,32.5,35.9,29.9,57.5,70.9,39.7,20816,0.0,42.1,74.8,24.9,1015.8,1019.7,1012.4,0.0,3.8,4.4,3.5,57.5,70.9,39.7,2014-04-10T00:00:00-04:00,47.4,55.5,36.8,4.5,8.9,0.7,5,11949
0,75.0,98.0,16.0,us,41.5,55.2,35.4,67.7,80.3,61.1,20816,0.02,40.9,78.2,23.9,1012.1,1014.3,1008.6,0.0,5.7,9.2,4.3,67.7,80.3,61.1,2014-04-11T00:00:00-04:00,55.5,61.4,50.5,5.2,11.4,1.2,5,11949
1,37.0,87.0,19.0,us,43.4,55.3,31.6,65.1,76.2,53.4,20816,0.0,53.2,93.1,20.8,1017.2,1020.5,1013.4,0.0,6.2,9.2,3.7,65.1,76.2,53.4,2014-04-12T00:00:00-04:00,55.5,58.7,51.8,3.4,7.2,0.4,5,11949
2,36.0,71.0,18.0,us,52.5,55.1,49.6,69.8,84.0,53.0,20816,0.0,59.1,89.7,34.4,1014.3,1017.2,1010.3,0.0,8.3,9.1,7.4,69.1,84.0,53.0,2014-04-13T00:00:00-04:00,59.6,66.1,51.4,5.4,9.2,0.9,5,11949
3,63.0,99.0,10.0,us,54.7,58.3,51.7,72.7,78.3,63.8,20816,0.0,57.5,72.5,44.3,1009.3,1012.2,1005.1,0.0,9.1,10.3,8.1,70.9,77.2,63.8,2014-04-14T00:00:00-04:00,61.4,64.0,58.4,7.9,11.5,4.8,5,11949
4,90.0,100.0,69.0,us,52.6,64.9,30.5,53.8,69.3,28.6,20816,1.15,88.6,96.3,66.5,1002.9,1012.6,997.5,0.0,9.1,13.2,3.5,56.0,69.3,35.2,2014-04-15T00:00:00-04:00,54.0,65.6,34.7,8.1,11.7,5.2,5,11949
5,16.0,100.0,1.0,us,18.5,25.5,14.8,34.9,46.7,24.6,20816,0.0,44.5,63.8,27.9,1024.2,1029.6,1013.8,0.0,2.1,2.9,1.8,39.2,48.4,31.0,2014-04-16T00:00:00-04:00,33.4,39.8,27.1,6.0,10.0,0.6,5,11949
6,24.0,59.0,4.0,us,29.6,33.7,23.9,42.4,53.6,31.8,20816,0.0,58.8,81.8,41.5,1031.8,1034.2,1030.0,0.0,3.4,4.0,2.6,43.9,54.6,31.8,2014-04-17T00:00:00-04:00,38.5,45.6,30.0,4.0,9.0,0.4,5,11949
7,72.0,94.0,44.0,us,33.7,37.2,31.4,45.0,55.2,35.7,20816,0.0,65.3,84.2,44.5,1026.7,1031.9,1021.8,0.0,4.0,4.6,3.6,45.3,55.2,35.7,2014-04-18T00:00:00-04:00,40.5,46.5,34.0,2.0,3.8,0.6,5,11949
8,75.0,92.0,37.0,us,34.9,40.3,26.0,55.1,68.9,41.2,20816,0.0,53.0,88.6,23.3,1020.8,1022.8,1019.3,0.0,4.3,5.2,2.9,55.1,68.9,41.2,2014-04-19T00:00:00-04:00,47.0,54.4,39.8,2.3,4.9,0.2,5,11949
9,50.0,97.0,3.0,us,35.2,37.6,31.6,53.0,62.0,44.5,20816,0.0,51.0,66.6,37.3,1023.9,1027.3,1022.3,0.0,4.2,4.6,3.7,53.3,62.0,44.5,2014-04-20T00:00:00-04:00,45.6,50.7,40.1,3.7,7.4,0.4,5,11949
10,12.0,63.0,3.0,us,32.7,40.0,26.9,54.2,70.9,36.6,20816,0.0,49.3,85.2,23.3,1015.8,1022.8,1008.6,0.0,3.9,5.2,3.1,54.2,70.9,36.6,2014-04-21T00:00:00-04:00,45.6,55.4,34.9,1.6,4.2,0.1,5,11949
11,67.0,95.0,22.0,us,49.6,57.0,40.7,61.5,76.1,49.9,20816,0.07,68.0,86.8,41.3,1002.5,1008.9,998.4,0.0,7.7,9.9,5.3,60.8,72.9,49.9,2014-04-22T00:00:00-04:00,54.7,62.0,47.5,2.4,6.6,0.4,5,11949
12,29.0,100.0,2.0,us,36.3,51.3,32.6,50.0,58.7,45.1,20816,0.0,53.4,76.4,43.9,1006.0,1011.9,1000.9,0.0,4.5,8.1,3.9,52.9,58.7,48.0,2014-04-23T00:00:00-04:00,45.7,54.6,41.9,9.4,12.3,5.6,5,11949
13,25.0,65.0,2.0,us,25.8,31.7,22.2,51.0,64.3,39.2,20816,0.0,38.1,56.4,20.9,1013.7,1016.7,1011.6,0.0,2.9,3.7,2.5,52.4,64.3,41.7,2014-04-24T00:00:00-04:00,43.4,51.0,36.0,4.3,7.1,0.7,5,11949
14,69.0,98.0,35.0,us,40.3,52.4,31.4,54.3,69.1,43.6,20816,0.32,62.1,96.2,37.0,1008.1,1013.1,1002.6,0.0,5.4,8.4,3.7,54.5,69.1,43.6,2014-04-25T00:00:00-04:00,48.1,56.0,39.3,4.6,12.4,0.2,5,11949
15,61.0,100.0,25.0,us,45.5,50.8,40.4,61.7,76.0,47.0,20816,0.04,58.4,95.7,33.3,1005.6,1008.9,1003.3,0.0,6.5,7.9,5.3,61.9,74.8,49.6,2014-04-26T00:00:00-04:00,53.5,59.8,45.5,7.0,11.3,0.6,5,11949
16,18.0,100.0,1.0,us,35.5,44.4,32.9,56.9,66.6,44.1,20816,0.0,44.9,62.6,29.9,1012.9,1015.1,1009.0,0.0,4.3,6.2,3.9,57.4,66.6,45.8,2014-04-27T00:00:00-04:00,48.0,53.2,40.8,4.1,6.7,1.1,5,11949
17,67.0,100.0,21.0,us,41.6,49.6,36.2,53.1,61.4,47.6,20816,0.11,65.7,95.5,46.0,1014.4,1016.5,1011.5,0.0,5.6,7.5,4.4,53.5,61.4,48.6,2014-04-28T00:00:00-04:00,47.9,52.4,43.4,3.4,5.6,1.0,5,11949
18,86.0,100.0,60.0,us,46.9,48.2,44.2,45.5,47.5,43.2,20816,0.79,95.7,99.3,90.5,1017.0,1019.0,1013.9,0.0,6.7,7.0,6.1,48.0,48.9,46.8,2014-04-29T00:00:00-04:00,47.4,48.3,45.5,5.9,9.1,3.3,5,11949
19,86.0,100.0,34.0,us,54.9,64.3,47.5,54.2,64.7,45.2,20816,3.05,98.7,100.0,97.2,1012.6,1018.1,1007.0,0.0,9.3,12.8,6.9,55.2,64.7,48.3,2014-04-30T00:00:00-04:00,55.0,64.5,47.9,4.2,7.1,0.7,5,11949
20,73.0,100.0,28.0,us,56.4,64.2,44.3,67.8,78.1,57.7,20816,0.15,72.7,100.0,45.6,1005.1,1007.7,1001.7,0.0,9.8,12.8,6.2,67.0,76.9,57.7,2014-05-01T00:00:00-04:00,60.9,64.4,53.0,3.4,7.0,0.2,5,11949
21,50.0,100.0,14.0,us,40.1,43.7,37.3,61.8,68.6,51.8,20816,0.0,46.3,73.9,33.0,1006.7,1008.5,1004.7,0.0,5.2,6.0,4.7,61.8,68.6,51.8,2014-05-02T00:00:00-04:00,51.7,54.8,47.5,3.8,8.9,0.4,5,11949
22,74.0,100.0,16.0,us,43.0,46.9,40.3,63.4,72.7,53.0,20816,0.02,49.5,74.4,31.0,1006.3,1008.6,1002.5,0.0,5.9,6.8,5.3,63.4,72.7,53.0,2014-05-03T00:00:00-04:00,53.4,57.6,49.0,2.9,6.4,0.3,5,11949
23,37.0,100.0,8.0,us,42.1,45.5,37.5,63.4,77.5,50.8,20816,0.01,49.1,72.8,28.4,1005.9,1009.5,1002.3,0.0,5.7,6.4,4.7,63.2,77.5,50.8,2014-05-04T00:00:00-04:00,53.0,60.3,46.4,5.0,9.8,0.5,5,11949
24,46.0,94.0,4.0,us,36.7,47.9,31.7,55.2,64.2,44.7,20816,0.27,51.0,90.1,32.9,1011.6,1014.4,1009.0,0.0,4.6,7.0,3.7,55.8,64.2,45.9,2014-05-05T00:00:00-04:00,47.6,51.8,40.8,4.3,7.0,1.5,5,11949
0,54.0,100.0,13.0,us,47.2,50.2,39.8,60.6,75.4,50.3,20816,0.05,67.1,97.4,30.5,1010.5,1013.1,1009.4,0.0,6.9,7.6,5.1,60.3,73.4,50.3,2014-05-06T00:00:00-04:00,53.6,58.8,49.6,1.9,3.9,0.2,5,11949
1,67.0,90.0,33.0,us,48.1,55.0,38.2,58.0,65.0,50.7,20816,0.21,70.9,90.1,42.6,1017.9,1021.9,1013.0,0.0,6.8,8.9,4.8,58.0,65.0,50.7,2014-05-07T00:00:00-04:00,51.9,57.8,46.1,3.8,8.0,0.8,5,11949
2,68.0,100.0,23.0,us,59.3,65.0,54.0,70.7,83.0,58.0,20816,0.02,72.1,96.0,48.0,1018.8,1021.3,1015.6,,,,,69.4,82.0,58.0,2014-05-08T00:00:00-04:00,,,,2.4,6.0,0.0,5,11949
3,79.0,100.0,43.0,us,62.5,65.0,61.0,74.7,83.0,65.0,20816,0.0,70.7,90.0,51.0,1017.6,1020.0,1014.9,,,,,73.0,82.0,65.0,2014-05-09T00:00:00-04:00,,,,4.7,7.0,1.0,5,11949
4,85.0,100.0,55.0,us,61.6,64.0,59.0,76.3,82.0,67.0,20816,0.28,66.7,86.0,50.0,1014.6,1015.7,1013.1,,,,,73.6,81.0,67.0,2014-05-10T00:00:00-04:00,,,,8.6,15.0,5.0,5,11949
5,21.0,51.0,2.0,us,55.4,59.0,51.9,72.7,81.0,63.0,20816,0.09,58.6,84.0,36.0,1017.8,1020.8,1014.7,0.0,8.4,8.5,8.1,71.8,81.0,63.0,2014-05-11T00:00:00-04:00,59.5,60.1,58.8,4.8,7.0,0.8,5,11949
6,54.0,87.0,23.0,us,61.6,69.0,53.6,74.5,89.4,59.3,20816,0.1,70.4,94.7,43.4,1015.2,1016.9,1012.8,0.0,11.7,15.0,8.6,73.0,87.6,59.3,2014-05-12T00:00:00-04:00,65.7,71.6,58.0,2.5,6.2,0.2,5,11949
7,50.0,96.0,25.0,us,65.7,68.0,60.2,78.8,94.6,65.7,20816,0.06,72.6,98.4,43.9,1014.9,1017.5,1013.2,0.0,13.4,14.5,10.9,76.5,90.8,65.7,2014-05-13T00:00:00-04:00,69.3,74.3,63.0,3.0,8.7,0.3,5,11949
8,84.0,100.0,29.0,us,61.4,66.0,56.9,68.5,78.0,58.6,20816,0.03,83.6,97.7,66.0,1020.6,1023.9,1016.8,0.0,10.0,10.4,9.7,66.7,75.0,58.6,2014-05-14T00:00:00-04:00,58.6,61.0,57.8,5.7,8.0,2.9,5,11949
9,78.0,100.0,8.0,us,66.2,68.1,63.5,72.3,84.2,64.5,20816,0.64,86.6,98.0,63.0,1013.3,1016.8,1009.3,0.0,13.6,14.5,12.3,70.6,81.1,64.5,2014-05-15T00:00:00-04:00,67.6,71.8,63.8,4.6,9.1,1.2,5,11949
10,79.0,100.0,15.0,us,56.3,67.4,48.7,63.5,69.2,50.9,20816,1.66,78.1,99.1,55.4,1007.2,1009.7,1004.0,0.0,9.8,14.2,7.2,63.9,69.2,53.4,2014-05-16T00:00:00-04:00,59.5,67.8,52.8,6.3,13.4,1.5,5,11949
11,48.0,100.0,21.0,us,42.6,46.4,38.5,58.8,66.6,49.0,20816,0.0,57.1,81.1,36.3,1014.2,1017.4,1010.4,0.0,5.7,6.6,4.9,58.8,66.6,49.0,2014-05-17T00:00:00-04:00,51.0,54.0,46.2,3.3,6.4,0.4,5,11949
12,53.0,100.0,22.0,us,40.3,44.4,36.3,58.0,66.9,47.7,20816,0.0,52.8,74.8,34.7,1019.3,1021.0,1017.8,0.0,5.2,6.1,4.4,58.3,66.9,48.9,2014-05-18T00:00:00-04:00,50.0,54.1,45.1,4.8,8.1,2.0,5,11949
